geoid,tract_name,year,pop_under_5,total_pop,pct_under_5
"23019002000","Census Tract 20; Penobscot County; Maine","2022",386,7759,"4.974867895347339"
"23019003000","Census Tract 30; Penobscot County; Maine","2022",131,3820,"3.4293193717277486"
"23019004100","Census Tract 41; Penobscot County; Maine","2022",187,1899,"9.847288046340179"
"23019004200","Census Tract 42; Penobscot County; Maine","2022",160,2827,"5.659709939865582"
"23019004300","Census Tract 43; Penobscot County; Maine","2022",156,4907,"3.1791318524556758"
"23019005000","Census Tract 50; Penobscot County; Maine","2022",88,1869,"4.708400214018192"
"23019006100","Census Tract 61; Penobscot County; Maine","2022",50,3694,"1.353546291283162"
"23019006200","Census Tract 62; Penobscot County; Maine","2022",156,3129,"4.985618408437201"
"23019006300","Census Tract 63; Penobscot County; Maine","2022",14,4306,"0.3251277287505806"
"23019007100","Census Tract 71; Penobscot County; Maine","2022",341,4621,"7.37935511793984"
"23019007200","Census Tract 72; Penobscot County; Maine","2022",171,2837,"6.027493831512161"
"23019008001","Census Tract 80.01; Penobscot County; Maine","2022",289,4766,"6.063785144775493"
"23019009000","Census Tract 90; Penobscot County; Maine","2022",388,6794,"5.710921401236385"
"23019010000","Census Tract 100; Penobscot County; Maine","2022",277,6490,"4.268104776579353"
"23019011000","Census Tract 110; Penobscot County; Maine","2022",121,2902,"4.169538249483115"
"23019012000","Census Tract 120; Penobscot County; Maine","2022",73,1544,"4.727979274611399"
"23019012500","Census Tract 125; Penobscot County; Maine","2022",79,2505,"3.153692614770459"
"23019013000","Census Tract 130; Penobscot County; Maine","2022",148,3143,"4.708876869233217"
"23019013500","Census Tract 135; Penobscot County; Maine","2022",97,2493,"3.890894504612916"
"23019014000","Census Tract 140; Penobscot County; Maine","2022",66,1925,"3.428571428571429"
"23019015000","Census Tract 150; Penobscot County; Maine","2022",198,3807,"5.200945626477541"
"23019015500","Census Tract 155; Penobscot County; Maine","2022",57,1987,"2.868646200301963"
"23019018000","Census Tract 180; Penobscot County; Maine","2022",189,2965,"6.3743676222596966"
"23019020500","Census Tract 205; Penobscot County; Maine","2022",49,2262,"2.1662245800176834"
"23019021500","Census Tract 215; Penobscot County; Maine","2022",120,1963,"6.113092205807438"
"23019022500","Census Tract 225; Penobscot County; Maine","2022",91,1889,"4.817363684489147"
"23019024500","Census Tract 245; Penobscot County; Maine","2022",87,2375,"3.663157894736842"
"23019025500","Census Tract 255; Penobscot County; Maine","2022",48,1643,"2.9214850882531955"
"23019026500","Census Tract 265; Penobscot County; Maine","2022",55,1909,"2.8810895756940806"
"23019027000","Census Tract 270; Penobscot County; Maine","2022",187,4861,"3.8469450730302404"
"23019028000","Census Tract 280; Penobscot County; Maine","2022",71,1426,"4.978962131837307"
"23019028500","Census Tract 285; Penobscot County; Maine","2022",72,1354,"5.317577548005908"
"23019029000","Census Tract 290; Penobscot County; Maine","2022",102,1978,"5.156723963599596"
"23019030000","Census Tract 300; Penobscot County; Maine","2022",102,4136,"2.4661508704061896"
"23019031000","Census Tract 310; Penobscot County; Maine","2022",54,1541,"3.5042180402336145"
"23019031100","Census Tract 311; Penobscot County; Maine","2022",230,6428,"3.5780958307405104"
"23019031200","Census Tract 312; Penobscot County; Maine","2022",286,4010,"7.132169576059851"
"23019031300","Census Tract 313; Penobscot County; Maine","2022",205,6046,"3.390671518359246"
"23019940000","Census Tract 9400; Penobscot County; Maine","2022",9,553,"1.62748643761302"
"23021960301","Census Tract 9603.01; Piscataquis County; Maine","2022",21,1576,"1.33248730964467"
"23021960302","Census Tract 9603.02; Piscataquis County; Maine","2022",11,1180,"0.9322033898305085"
"23021960400","Census Tract 9604; Piscataquis County; Maine","2022",55,1075,"5.116279069767442"
"23021960500","Census Tract 9605; Piscataquis County; Maine","2022",107,1747,"6.124785346307957"
"23021960600","Census Tract 9606; Piscataquis County; Maine","2022",89,2187,"4.069501600365798"
"23021960700","Census Tract 9607; Piscataquis County; Maine","2022",363,4428,"8.197831978319783"
"23021960800","Census Tract 9608; Piscataquis County; Maine","2022",122,3403,"3.585071995298266"
"23021960900","Census Tract 9609; Piscataquis County; Maine","2022",25,1340,"1.8656716417910446"
"23023970100","Census Tract 9701; Sagadahoc County; Maine","2022",238,3536,"6.730769230769231"
"23023970200","Census Tract 9702; Sagadahoc County; Maine","2022",490,6241,"7.851305880467874"
"23023970301","Census Tract 9703.01; Sagadahoc County; Maine","2022",113,4352,"2.5965073529411766"
"23023970302","Census Tract 9703.02; Sagadahoc County; Maine","2022",275,5214,"5.274261603375527"
"23023970400","Census Tract 9704; Sagadahoc County; Maine","2022",173,4608,"3.7543402777777777"
"23023970500","Census Tract 9705; Sagadahoc County; Maine","2022",155,5560,"2.787769784172662"
"23023970600","Census Tract 9706; Sagadahoc County; Maine","2022",171,3215,"5.318818040435459"
"23023970700","Census Tract 9707; Sagadahoc County; Maine","2022",114,4142,"2.7522935779816518"
"23023990000","Census Tract 9900; Sagadahoc County; Maine","2022",0,0,"0"
"23025965301","Census Tract 9653.01; Somerset County; Maine","2022",9,1013,"0.8884501480750246"
"23025965302","Census Tract 9653.02; Somerset County; Maine","2022",31,1771,"1.7504234895539243"
"23025965600","Census Tract 9656; Somerset County; Maine","2022",91,1719,"5.293775450843514"
"23025965700","Census Tract 9657; Somerset County; Maine","2022",230,2763,"8.324285197249367"
"23025965800","Census Tract 9658; Somerset County; Maine","2022",149,2935,"5.076660988074957"
"23025965900","Census Tract 9659; Somerset County; Maine","2022",102,1656,"6.159420289855073"
"23025966000","Census Tract 9660; Somerset County; Maine","2022",249,3924,"6.345565749235474"
"23025966100","Census Tract 9661; Somerset County; Maine","2022",156,3624,"4.304635761589404"
"23025966200","Census Tract 9662; Somerset County; Maine","2022",36,1485,"2.4242424242424243"
"23025966300","Census Tract 9663; Somerset County; Maine","2022",54,1821,"2.9654036243822075"
"23025966400","Census Tract 9664; Somerset County; Maine","2022",164,2613,"6.276310753922694"
"23025966500","Census Tract 9665; Somerset County; Maine","2022",76,4738,"1.6040523427606586"
"23025966601","Census Tract 9666.01; Somerset County; Maine","2022",36,1489,"2.41773002014775"
"23025966602","Census Tract 9666.02; Somerset County; Maine","2022",222,2656,"8.358433734939759"
"23025966701","Census Tract 9667.01; Somerset County; Maine","2022",199,2429,"8.192671881432688"
"23025966702","Census Tract 9667.02; Somerset County; Maine","2022",20,2029,"0.9857072449482503"
"23025966801","Census Tract 9668.01; Somerset County; Maine","2022",146,3139,"4.651162790697675"
"23025966802","Census Tract 9668.02; Somerset County; Maine","2022",60,3372,"1.7793594306049825"
"23025966900","Census Tract 9669; Somerset County; Maine","2022",280,3282,"8.531383302864107"
"23025967000","Census Tract 9670; Somerset County; Maine","2022",97,2198,"4.413102820746133"
"23027041000","Census Tract 410; Waldo County; Maine","2022",339,3837,"8.835027365129006"
"23027042000","Census Tract 420; Waldo County; Maine","2022",251,6451,"3.890869632615099"
"23027043000","Census Tract 430; Waldo County; Maine","2022",235,6953,"3.3798360419962608"
"23027044000","Census Tract 440; Waldo County; Maine","2022",115,4425,"2.598870056497175"
"23027045000","Census Tract 450; Waldo County; Maine","2022",218,5929,"3.6768426378815993"
"23027046001","Census Tract 460.01; Waldo County; Maine","2022",81,2144,"3.7779850746268653"
"23027046002","Census Tract 460.02; Waldo County; Maine","2022",336,5243,"6.408544726301736"
"23027047000","Census Tract 470; Waldo County; Maine","2022",175,4790,"3.653444676409186"
"23029955100","Census Tract 9551; Washington County; Maine","2022",136,2812,"4.836415362731152"
"23029955300","Census Tract 9553; Washington County; Maine","2022",98,1464,"6.693989071038252"
"23029955400","Census Tract 9554; Washington County; Maine","2022",65,1524,"4.2650918635170605"
"23029955500","Census Tract 9555; Washington County; Maine","2022",210,3078,"6.82261208576998"
"23029955600","Census Tract 9556; Washington County; Maine","2022",82,1950,"4.205128205128205"
"23029955700","Census Tract 9557; Washington County; Maine","2022",24,1211,"1.981833195706028"
"23029955800","Census Tract 9558; Washington County; Maine","2022",97,2131,"4.551853589863914"
"23029955900","Census Tract 9559; Washington County; Maine","2022",116,2748,"4.2212518195050945"
"23029956100","Census Tract 9561; Washington County; Maine","2022",153,2288,"6.6870629370629375"
"23029956200","Census Tract 9562; Washington County; Maine","2022",86,2677,"3.212551363466567"
"23029956300","Census Tract 9563; Washington County; Maine","2022",135,2839,"4.755195491370201"
"23029956400","Census Tract 9564; Washington County; Maine","2022",60,3001,"1.9993335554815064"
"23029956500","Census Tract 9565; Washington County; Maine","2022",184,3373,"5.455084494515269"
"23029990000","Census Tract 9900; Washington County; Maine","2022",0,0,"0"
"23031005100","Census Tract 51; York County; Maine","2022",252,5504,"4.578488372093023"
"23031005200","Census Tract 52; York County; Maine","2022",129,5295,"2.4362606232294617"
"23031005301","Census Tract 53.01; York County; Maine","2022",122,3704,"3.2937365010799136"
"23031005302","Census Tract 53.02; York County; Maine","2022",260,3095,"8.40064620355412"
"23031005400","Census Tract 54; York County; Maine","2022",110,2848,"3.8623595505617976"
"23031006103","Census Tract 61.03; York County; Maine","2022",57,2991,"1.9057171514543632"
"23031006104","Census Tract 61.04; York County; Maine","2022",29,2532,"1.1453396524486572"
"23031006105","Census Tract 61.05; York County; Maine","2022",0,1091,"0"
"23031006106","Census Tract 61.06; York County; Maine","2022",39,2426,"1.6075845012366035"
"23031020001","Census Tract 200.01; York County; Maine","2022",142,3248,"4.37192118226601"
"23031020002","Census Tract 200.02; York County; Maine","2022",89,5160,"1.7248062015503878"
"23031021000","Census Tract 210; York County; Maine","2022",292,4766,"6.126731011330256"
"23031022000","Census Tract 220; York County; Maine","2022",177,3920,"4.51530612244898"
"23031022500","Census Tract 225; York County; Maine","2022",188,3601,"5.220772007775618"
"23031023000","Census Tract 230; York County; Maine","2022",182,3244,"5.61035758323058"
"23031023501","Census Tract 235.01; York County; Maine","2022",148,3723,"3.97528874563524"
"23031023502","Census Tract 235.02; York County; Maine","2022",167,3444,"4.849012775842044"
"23031024001","Census Tract 240.01; York County; Maine","2022",193,3497,"5.519016299685445"
"23031024002","Census Tract 240.02; York County; Maine","2022",200,4482,"4.462293618920125"
"23031024501","Census Tract 245.01; York County; Maine","2022",128,4540,"2.8193832599118944"
"23031024502","Census Tract 245.02; York County; Maine","2022",66,2227,"2.9636281993713514"
"23031025100","Census Tract 251; York County; Maine","2022",95,3717,"2.555824589722895"
"23031025203","Census Tract 252.03; York County; Maine","2022",0,3035,"0"
"23031025204","Census Tract 252.04; York County; Maine","2022",62,2255,"2.7494456762749446"
"23031025205","Census Tract 252.05; York County; Maine","2022",147,2622,"5.606407322654462"
"23031025206","Census Tract 252.06; York County; Maine","2022",340,5190,"6.551059730250482"
"23031025300","Census Tract 253; York County; Maine","2022",295,3255,"9.062980030721967"
"23031025400","Census Tract 254; York County; Maine","2022",24,2364,"1.015228426395939"
"23031026000","Census Tract 260; York County; Maine","2022",335,4316,"7.761816496756256"
"23031027000","Census Tract 270; York County; Maine","2022",111,3649,"3.0419292956974515"
"23031028001","Census Tract 280.01; York County; Maine","2022",170,3315,"5.128205128205128"
"23031028003","Census Tract 280.03; York County; Maine","2022",159,4828,"3.2932891466445735"
"23031028004","Census Tract 280.04; York County; Maine","2022",32,3423,"0.9348524685947999"
"23031029000","Census Tract 290; York County; Maine","2022",150,3078,"4.8732943469785575"
"23031030101","Census Tract 301.01; York County; Maine","2022",121,2119,"5.710240679565834"
"23031030102","Census Tract 301.02; York County; Maine","2022",266,2291,"11.610650371017023"
"23031030201","Census Tract 302.01; York County; Maine","2022",157,4314,"3.6393138618451553"
"23031030203","Census Tract 302.03; York County; Maine","2022",84,3558,"2.360876897133221"
"23031030204","Census Tract 302.04; York County; Maine","2022",255,2948,"8.649932157394844"
"23031030205","Census Tract 302.05; York County; Maine","2022",266,3156,"8.428390367553867"
"23031030300","Census Tract 303; York County; Maine","2022",167,3600,"4.638888888888889"
"23031031000","Census Tract 310; York County; Maine","2022",195,6499,"3.0004616094783816"
"23031032001","Census Tract 320.01; York County; Maine","2022",246,4947,"4.972710733778047"
"23031032002","Census Tract 320.02; York County; Maine","2022",251,3044,"8.245729303547963"
"23031033000","Census Tract 330; York County; Maine","2022",318,5003,"6.3561862882270646"
"23031034002","Census Tract 340.02; York County; Maine","2022",511,6066,"8.424002637652489"
"23031034003","Census Tract 340.03; York County; Maine","2022",123,2265,"5.430463576158941"
"23031034004","Census Tract 340.04; York County; Maine","2022",17,1786,"0.9518477043673013"
"23031034005","Census Tract 340.05; York County; Maine","2022",24,1248,"1.9230769230769231"
"23031034006","Census Tract 340.06; York County; Maine","2022",6,1257,"0.47732696897374705"
"23031035001","Census Tract 350.01; York County; Maine","2022",167,3866,"4.319710294878427"
"23031035002","Census Tract 350.02; York County; Maine","2022",174,3655,"4.760601915184679"
"23031036002","Census Tract 360.02; York County; Maine","2022",332,6320,"5.253164556962026"
"23031036003","Census Tract 360.03; York County; Maine","2022",167,3439,"4.856062808956092"
"23031036004","Census Tract 360.04; York County; Maine","2022",202,3974,"5.083039758429794"
"23031037000","Census Tract 370; York County; Maine","2022",344,6848,"5.0233644859813085"
"23031038001","Census Tract 380.01; York County; Maine","2022",156,6832,"2.2833723653395785"
"23031038002","Census Tract 380.02; York County; Maine","2022",131,3271,"4.004891470498319"
"23031990100","Census Tract 9901; York County; Maine","2022",0,0,"0"
"23001010100","Census Tract 101; Androscoggin County; Maine","2023",4,1504,"0.26595744680851063"
"23001010200","Census Tract 102; Androscoggin County; Maine","2023",32,5318,"0.6017299736743137"
